tweet_id,conversation_id,created_at,text,weak_intent,weak_label_confidence,human_intent,human_notes,is_ambiguous,needs_context
280122,amazonhelp_280122,2017-10-06 09:45:13+00:00,Amazon で注文した分のミニスーパーファミコンが到着せず、勝手に返金処理になってて「？？？」と思ったけど、結構な人数が該当してるのか・・・。カスタマーにメールは投げたけど、返事いつ来るんだろ？,CONTEXT_NEEDED,low,RETURN_REFUND_REPLACEMENT,,False,False
280428,amazonhelp_280428,2017-10-06 08:42:18+00:00,Couldn’t win the #CutTheCord challenge so ordered my own amazon fire Tv stick @128308 @AmazonHelp ! https://t.co/qBhrq2Qlux,DIGITAL_TECHNICAL,medium,DIGITAL_TECHNICAL,,False,False
280676,amazonhelp_280676,2017-10-06 08:31:49+00:00,"@115850 How can someone hack into amazon.in account.Change email id, ph no.on top of it my order gets cancelled,paybalance account blocked",ACCOUNT_ACCESS_SECURITY,high,ACCOUNT_ACCESS_SECURITY,,False,False
281972,amazonhelp_281972,2017-10-06 11:37:49+00:00,@115821 u need to get it together with ur customer service. If they can't speak English than they shouldn't take phone calls with customers,SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
282160,amazonhelp_282160,2017-10-06 11:24:40+00:00,"@115850 Hi, who do I contact from your side as yiur system us unable to recognize my phone's IMEI number for exchange. I own a S6 edge",RETURN_REFUND_REPLACEMENT,high,RETURN_REFUND_REPLACEMENT,,False,False
282751,amazonhelp_282751,2017-10-06 12:33:36+00:00,Schon wieder kam das Paket nicht an @124285 @AmazonHelp !!!! Was soll die scheisse dafür bezahlt man also Prime https://t.co/84NcpVpvuF,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
283504,amazonhelp_283504,2017-10-06 13:06:33+00:00,@115851 stop outsourcing business to India as they do not deserve to work for such a big brand @AmazonHelp @115850,CONTEXT_NEEDED,low,SUPPORT_ESCALATION,,False,False
283524,amazonhelp_283524,2017-10-06 13:01:37+00:00,amazonで頼んでたミニスーファミが配送時のミスで返送になったとメールが来てkonozamaってる。,CONTEXT_NEEDED,low,DELIVERY_PROOF_FAILURE,,False,False
284819,amazonhelp_284819,2017-10-06 13:38:41+00:00,@115850 why there is no COD or exchange available for #Sikkim.. are we not part of India?,RETURN_REFUND_REPLACEMENT,high,ORDER_MANAGEMENT,,False,False
285629,amazonhelp_285629,2017-10-06 14:18:03+00:00,I love how I pay for Prime and my package that I really needed in 2 days is going to take over a week to get to me @AmazonHelp 👎🏼👎🏼👎🏼,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
286329,amazonhelp_286329,2017-10-06 13:59:07+00:00,"@115850 @115821 
Didn't get any resolution from you guys.
U keep deducting money for the same thing. @115850 and @115821 please help.",CONTEXT_NEEDED,low,SUPPORT_ESCALATION,,False,False
288166,amazonhelp_288166,2017-10-11 09:46:51+00:00,@115850 I need your help in   Amazon delivery,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
288179,amazonhelp_288179,2017-10-11 09:47:07+00:00,@115850 why don't u release name of winner in app,CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
288186,amazonhelp_288186,2017-10-11 09:37:09+00:00,@115850 WORST CUSTOMER SERVICE. ABSOLUTLY IRRESPONSIBLE AND SHAMELESS,SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
291369,amazonhelp_291369,2017-10-06 15:32:53+00:00,@AmazonHelp Customer Care Associate is saying we don't have supervisor totally hopeless,SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
293742,amazonhelp_293742,2017-10-06 17:12:58+00:00,Double bought something on Amazon and they won't let me cancel it ... :(,ORDER_MANAGEMENT,high,ORDER_MANAGEMENT,,False,False
293747,amazonhelp_293747,2017-10-06 17:11:34+00:00,"@117634 Just noticed this white patch on my #Kindle PW when the background was all clear.

Please assist.

@115850 @AmazonHelp https://t.co/cvBOl4nWet",DIGITAL_TECHNICAL,medium,DIGITAL_TECHNICAL,,False,False
294347,amazonhelp_294347,2017-10-06 16:53:23+00:00,@145529 tracking number 962119647 . Been following up since past one week . No one called and no delivery . @115850 order .,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
295371,amazonhelp_295371,2017-10-06 17:40:38+00:00,Waiting for water to boil doesn't compare to waiting for your Amazon shipment to arrive when it's out for delivery.,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
299647,amazonhelp_299647,2017-10-06 19:33:32+00:00,@115821 hi i bought oneplus 5 in exchange scheme by mistake i took 64 gb instead 128 gb with no cost emi on citi plz help to get 128gb,RETURN_REFUND_REPLACEMENT,high,RETURN_REFUND_REPLACEMENT,,False,False
300566,amazonhelp_300566,2017-10-06 20:21:15+00:00,@135787  teaches me right for ordering something so amazing from @115821.  No bubblewrap or anything and the cover is ruined… https://t.co/mj55hm4iwX,CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
304033,amazonhelp_304033,2017-10-06 22:08:37+00:00,Have still not got a response for my email @AmazonHelp @115850,CONTEXT_NEEDED,low,SUPPORT_ESCALATION,,False,False
309454,amazonhelp_309454,2017-10-07 01:28:45+00:00,@AmazonHelp hey i had a prime now package that says it was undeliverable..what does that mean,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
313904,amazonhelp_313904,2017-10-07 05:44:42+00:00,Fuck @115821 and not delivering my package when I paid for 1 day shipping. That's bullshit,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
314232,amazonhelp_314232,2017-10-07 05:25:26+00:00,@116618 curious to know why last 6 episodes of Suits S6 made unavailable in India since yesterday...Fire stick is not working as well,PRODUCT_SELLER_ISSUE,high,DIGITAL_TECHNICAL,,False,False
315756,amazonhelp_315756,2017-10-07 06:38:41+00:00,What this means is that the great savings advertised is unreliable &amp; @115850 has put no controls in place #AmazonGreatIndianFestival https://t.co/gYCzsXAjaX,CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
317430,amazonhelp_317430,2017-10-07 08:39:03+00:00,@115833 what prevents nuisance callers leaving messages on echo now drop in enabled? Or prevents anyone in household picking up message,DIGITAL_TECHNICAL,medium,DIGITAL_TECHNICAL,,False,False
317437,amazonhelp_317437,2017-10-07 06:54:32+00:00,@AmazonHelp how much time it take to reflect payment in Amazon pay after loading money. @115821,PAYMENT_BILLING_GIFTCARD,high,PAYMENT_BILLING_GIFTCARD,,False,False
317725,amazonhelp_317725,2017-10-07 07:28:38+00:00,"@115850 Hi, could you pls ask your email customer service dept.  To respond against my email pending since 3 days.",SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
317926,amazonhelp_317926,2017-10-07 09:11:49+00:00,@115821 my name is Avelino Baptista Amazon lost my products and they wouldn't refund me back my money.,RETURN_REFUND_REPLACEMENT,high,RETURN_REFUND_REPLACEMENT,,False,False
318401,amazonhelp_318401,2017-10-07 08:33:58+00:00,@115850 am alrdy a  prime member custcare confirm tat u cant buy prime ahead before it ends and u will be charged 499 again please suggest,PAYMENT_BILLING_GIFTCARD,high,PRIME_MEMBERSHIP,,False,False
318808,amazonhelp_318808,2017-10-07 09:15:00+00:00,"@115850 pathetic prime experience! still awaiting my delivery 2 days now, u don't even have delivery guys number?",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
320002,amazonhelp_320002,2017-10-07 11:50:46+00:00,£250 was fraudulently spent on my account and I am yet to receive a satisfactory response from @115830 @AmazonHelp https://t.co/0XmYZdZ0S1,CONTEXT_NEEDED,low,ACCOUNT_ACCESS_SECURITY,,False,False
320871,amazonhelp_320871,2017-10-07 12:29:35+00:00,"@115821 the mantra used to be based around 2-Day Shipping, but I have yet another “delayed delivery”.",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
321107,amazonhelp_321107,2017-10-07 12:35:12+00:00,"Ich muss an dieser Stelle einmal anmerken, wie schlecht die Benutzeroberfläche vom @AmazonHelp-Fire-TV-Stick seit dem Update neulich ist. 😤",CONTEXT_NEEDED,low,DIGITAL_TECHNICAL,,False,False
321386,amazonhelp_321386,2017-10-07 12:52:18+00:00,@115850 Really poor delivery service. Please keep your words whatever you commit.,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
321685,amazonhelp_321685,2017-10-07 13:11:01+00:00,"@AmazonHelp @115830 what light fittings does the included Hue bulb have please, bayonet or screw https://t.co/9QPZkjSxr9",CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
321705,amazonhelp_321705,2017-10-07 13:08:46+00:00,"@115821 @115817 I know I can't blame you for the rain making the shipping box fall apart, but my @192637 got all smashed up. 😔 https://t.co/zEjtkbXrPA",DELIVERY_DELAY,medium,PRODUCT_SELLER_ISSUE,,False,False
322866,amazonhelp_322866,2017-10-07 14:12:09+00:00,@AmazonHelp Your idiot driver instead of driving pkg to home left in dirt on ground at mailboxes next to busy hwy 1/2 mile from house. #fail,CONTEXT_NEEDED,low,DELIVERY_PROOF_FAILURE,,False,False
322926,amazonhelp_322926,2017-10-07 13:56:45+00:00,"@AmazonHelp @115821 @115850 3 calls to customer care and received 3 answers , but did not find the solution .Losing patience to call again",SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
325825,amazonhelp_325825,2017-10-07 15:40:03+00:00,@115850 Used iPad pro 10.5 delivered bought under Amazon Prime(ORDER # 403-9705714-1369907). Never expected this from Amazon Prime.,DELIVERY_PROOF_FAILURE,high,PRODUCT_SELLER_ISSUE,,False,False
325874,amazonhelp_325874,2017-10-07 15:50:07+00:00,Just got so pissed off at @115821 ‘s website I didn’t even end up buying the dog food I meant to buy in the first place.,CONTEXT_NEEDED,low,ORDER_MANAGEMENT,,False,False
326302,amazonhelp_326302,2017-10-07 15:55:30+00:00,"@115850
Order date
07-Oct-2017
Order #
171-6132696-2878733 but not able to make payment even after inserting right otp",PAYMENT_BILLING_GIFTCARD,high,PAYMENT_BILLING_GIFTCARD,,False,False
327984,amazonhelp_327984,2017-10-07 17:12:42+00:00,@AmazonHelp Been sat in all day waiting for my parcel to arrive!! Not much update on the tracker either!,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
330900,amazonhelp_330900,2017-10-07 17:48:29+00:00,"(2) Dear @115850 I also understand that I am not one to you, but you are one to me... hope you understand!!! 😏😏",CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
332007,amazonhelp_332007,2017-10-07 18:24:58+00:00,@AmazonHelp hi...some thing are coming damage...so pls see that..,CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
332398,amazonhelp_332398,2017-10-07 19:02:57+00:00,A msg to anyone that has an amazon account! @115821 @115830 @AmazonHelp took £79.99 of us by signing us upto amazon prime without consent,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
332757,amazonhelp_332757,2017-10-07 19:19:43+00:00,Are there some @115821 books that are only available on @117634 unlimited?? Why won’t it let me buy The Handmaids Tale? #prime,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
33301,amazonhelp_33301,2017-11-01 12:59:03+00:00,My order number: 171-2623585-5777153 is not yet delivered. This is the third time I am facing the problem @115850,ORDER_MANAGEMENT,high,DELIVERY_DELAY,,False,False
333568,amazonhelp_333568,2017-10-07 19:46:20+00:00,Forgot to cancel my 6 month Amazon prime student membership and its charged me for a new year one kmn,PAYMENT_BILLING_GIFTCARD,high,PRIME_MEMBERSHIP,,False,False
334111,amazonhelp_334111,2017-10-07 17:04:47+00:00,@115850 @118919 Guys it's my humble request to all please don't go with prime membership of Amazon it's waste of money. Worst expc,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
334875,amazonhelp_334875,2017-10-07 20:34:48+00:00,"“Out for delivery” since Wednesday. What gives?
.@3375 .@AmazonHelp .@115821 https://t.co/GF6gDxkAj4",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
335247,amazonhelp_335247,2017-10-07 20:37:49+00:00,"I have a feeling that my amazon order was lost before it got to the carrier. 

Local stores stopped carrying it. Needed it for Sunday A.M.☹️",CONTEXT_NEEDED,low,DELIVERY_DELAY,,False,False
338899,amazonhelp_338899,2017-10-07 23:10:46+00:00,"Dear @115821 having just ordered a pair of walking boots, how likely is it,that what I really want to buy, is another pair of walking boots?",CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
339160,amazonhelp_339160,2017-10-07 23:13:21+00:00,@AmazonHelp What is going on with the shipping of John Green new book Turtles All The Way Down? My book was supposed to ship yesterday and,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
339933,amazonhelp_339933,2017-10-07 16:06:11+00:00,アマゾンからCDが届いたんだけど、またしてもケースの細い部分が折れちゃってフタが外れていた。これで何回目だよ。マジで改善求む！,CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
340531,amazonhelp_340531,2017-10-08 00:25:08+00:00,"Literally the Doll house my daughter ordered from @115821 had a dildo in the box. How is this ok, AMAZON?!?!?!?",CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
38104,amazonhelp_38104,2017-11-01 14:34:02+00:00,@115850 @AmazonHelp Very disappointed with delivery service. I won't any order from #Amazon in future.,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
38204,amazonhelp_38204,2017-11-01 14:28:48+00:00,@123813 ¿Cuándo va a salir la app para Xbox One?,CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
38844,amazonhelp_38844,2017-11-01 14:38:15+00:00,I signed up for Amazon Student Prime JUST IN TIME for school and Christmas. https://t.co/FmgJw2NklJ,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
42538,amazonhelp_42538,2017-11-01 15:37:32+00:00,@115850 what about refund for order returned? Kindly initiate asap,RETURN_REFUND_REPLACEMENT,high,RETURN_REFUND_REPLACEMENT,,False,False
47949,amazonhelp_47949,2017-11-01 16:51:38+00:00,@115821 this is ridiculous! My drum head came in a broken box and is warped and ripped https://t.co/gqxCT5oUXa,CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
52946,amazonhelp_52946,2017-11-01 18:25:26+00:00,"@115821 please update your app, these dialogs are OLD. https://t.co/PSM3eXuVIf",CONTEXT_NEEDED,low,DIGITAL_TECHNICAL,,False,False
55041,amazonhelp_55041,2017-11-01 19:12:08+00:00,@AmazonHelp My order still says “Preparing for shipment” and I ordered it October 25. 😔,DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
61047,amazonhelp_61047,2017-11-01 21:10:46+00:00,#AmazonIndia worst service. Almost a month has passed but my refund still not processed. Executive are giving fake assurance every time when I call them. They say that I am handling your concern from now and  when I call next time the new one say may I know your problem.,RETURN_REFUND_REPLACEMENT,high,RETURN_REFUND_REPLACEMENT,,False,False
62131,amazonhelp_62131,2017-11-23 03:34:16+00:00,"AmazonからめっぞCD届いたんだけどさ、
まじでこんな梱包してくる奴あるかよ！！！？！？
特典裏向きで直接テープ付けるか普通？！？！？袋ぐらい入れろよな
まじでありえないんだけど！！！！ https://t.co/wz6SxJBGf9",CONTEXT_NEEDED,low,PRODUCT_SELLER_ISSUE,,False,False
63115,amazonhelp_63115,2017-11-01 21:56:27+00:00,"@115830 You seem to be asking too much of your delivery drivers, two consecutive Prime deliveries not turned up on the promised day",DELIVERY_PROOF_FAILURE,high,DELIVERY_PROOF_FAILURE,,False,False
64096,amazonhelp_64096,2017-11-30 07:39:35+00:00,"@AmazonHelp Hi Amazon, I signed up this week and placed an order. Now when I try sign in, it says my email isn't registered? Please help!",ACCOUNT_ACCESS_SECURITY,high,ACCOUNT_ACCESS_SECURITY,,False,False
64214,amazonhelp_64214,2017-11-29 13:07:09+00:00,"@AmazonHelp Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.",RETURN_REFUND_REPLACEMENT,high,DELIVERY_PROOF_FAILURE,,False,False
659,amazonhelp_659,2017-10-31 22:02:14+00:00,"@115821, it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. #twinpeaks #twin… https://t.co/Lac4K7iQzJ https://t.co/JroqJKrH9Q",PRODUCT_SELLER_ISSUE,high,PRODUCT_SELLER_ISSUE,,False,False
67534,amazonhelp_67534,2017-11-30 08:57:52+00:00,アマゾンで予約した例の本の支払い番号まだ来てなくてワロタ,CONTEXT_NEEDED,low,PAYMENT_BILLING_GIFTCARD,,False,False
69662,amazonhelp_69662,2017-11-30 09:31:55+00:00,@115850 hey I need help regarding my order.,CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
71851,amazonhelp_71851,2017-11-30 10:18:33+00:00,@115830 let’s see if your delivery driver actually deliver today. Yesterday he turned up at my office walked into reception and walked straight back out again for me to get an ‘attempted delivery’. For that effort... just deliver the package! #pointless,DELIVERY_DELAY,medium,DELIVERY_PROOF_FAILURE,,False,False
75827,amazonhelp_75827,2017-11-30 11:36:55+00:00,"El concepto de Amazon locker de @116928 es muy bueno, pero llega @80 y lo jode. Depositan los pedidos a ultimísima hora de la tarde haciendo de facto que el pedido tarde un día más.@80  dando ese toque de picaresca tan español.",CONTEXT_NEEDED,low,DELIVERY_DELAY,,False,False
77403,amazonhelp_77403,2017-11-30 12:05:32+00:00,Quem recebeu a caixa da BF hoje? 😍 @117086 fazendo meu dia mais feliz ainda. https://t.co/lzKCESis6N,CONTEXT_NEEDED,low,CONTEXT_NEEDED,,False,False
78726,amazonhelp_78726,2017-11-30 12:33:19+00:00,"@116316 so will my package arrive today? #prime #amazon should be in j+1 for #belgium , now 2 days I wait until 21h30 for nothing #failure @4738 https://t.co/VcywvF1eRA",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
83392,amazonhelp_83392,2017-11-30 03:50:41+00:00,@AmazonHelp @115821 trying to set up a fire HD for my daughter on teen account. And it won't register. Using chat to resolve issue. 2nd level says another team needs to help and they will contact me in 24-48 hours. Not acceptable.,SUPPORT_ESCALATION,medium,SUPPORT_ESCALATION,,False,False
83565,amazonhelp_83565,2017-11-30 13:21:01+00:00,"@115830 i have received a message from dpd showing a lovely picture of someone’s house, not mine. And said they csnnot deliver. I need that parcel today, I’m home today that’s why I ordered it for today. Not happy at all.",DELIVERY_DELAY,medium,DELIVERY_PROOF_FAILURE,,False,False
86159,amazonhelp_86159,2017-11-30 14:13:11+00:00,"Paid for @115821 prime just to still not have my package here 5 Days later 🙃.

Patiently awaits tho bro,",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
9147,amazonhelp_9147,2017-10-31 04:06:28+00:00,"@115850 order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?",DELIVERY_PROOF_FAILURE,high,PAYMENT_BILLING_GIFTCARD,,False,False
93645,amazonhelp_93645,2017-11-30 15:30:17+00:00,@115821 What's up guys? Every one of my recent NYC deliveries has been taking 3 days+. Amazon Prime seems to pay for nothing these days.,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
9796,amazonhelp_9796,2017-11-01 00:17:29+00:00,The reliability of @115821 2 Day Prime is hitting an all time low. Not sure what is going on over there.,PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
98621,amazonhelp_98621,2017-11-30 16:44:17+00:00,"@120533 si tu livres les colis à l’autre bout de la ville, je n’irais pas les chercher ! Et dire que j’a payé Prime pour être tranquille 😡",PRIME_MEMBERSHIP,medium,PRIME_MEMBERSHIP,,False,False
98788,amazonhelp_98788,2017-11-30 16:08:05+00:00,"LOL, @115821 Prime 2-day shipping takes almost 7 days to arrive!",DELIVERY_DELAY,medium,DELIVERY_DELAY,,False,False
99859,amazonhelp_99859,2017-11-30 16:45:09+00:00,"@115821 dint get the benefit of cash back offer on 19th nov 2017 purchase of ₹2054, which paid by amezon pay!Order # 402-4299710-3785923",CONTEXT_NEEDED,low,PAYMENT_BILLING_GIFTCARD,,False,False
