tweet_id,conversation_id,text,human_intent,predicted_intent,confidence,decision,decision_reason,best_similarity,evidence_found,agent_reply
224003,amazonhelp_224003,@AmazonHelp  esperando por un pedido más de 1 semana xq @99299  son unos sinvergüenzas y no lo entregan cuando les digo q estoy en casa,DELIVERY_DELAY,CONTEXT_NEEDED,0.6900777567022744,ESCALATE,The customer message does not contain enough information to identify the issue.,0.22544969631390036,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
224336,amazonhelp_224336,@115821 @AmazonHelp Can I cancel a preorder of a digital video game? It has not released yet.,ORDER_MANAGEMENT,ORDER_MANAGEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.33 similarity.,0.32943452261633294,True,"I can help with the order issue. Please check the order details for the available cancellation, address, or order-management options."
224993,amazonhelp_224993,"@147807 Hi, I wanted a One plus 5 mobile, but none of your vendors are offering a GST invoice on that. How can I proceed?",PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.22 similarity.,0.22245376367559455,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
226149,amazonhelp_226149,@169994 will you come back to NYC :(?,CONTEXT_NEEDED,CONTEXT_NEEDED,0.3673677064118742,ESCALATE,The customer message does not contain enough information to identify the issue.,0.27177573435779867,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
226423,amazonhelp_226423,@115830 android Alexa app says new version with calling available but play store installs old version?,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.28 similarity.,0.28405736064815806,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
226658,amazonhelp_226658,"@115850 @AmazonHelp warranty by manufacturer, but no contact details of manufacturer! RUBBISH   Amazon deals for Chor companies https://t.co/0T2yb35KGz",SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.4318165547714632,ESCALATE,Intent confidence is too low (0.43).,0.22196084781690695,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
227114,amazonhelp_227114,"@115850  Slow clap 👏👏👏👏

Product Cancelled by me, still getting notification that product will deliver to you today. Apni Dukaan.😂🤣😂🤣 https://t.co/RrWAFMmpbL",ORDER_MANAGEMENT,DELIVERY_DELAY,0.4176133263808322,ESCALATE,Intent confidence is too low (0.42).,0.30125143182006775,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
229089,amazonhelp_229089,"@AmazonHelp To buy an Infocus Smartphone, cannot exchange with another @11797 smartphone",RETURN_REFUND_REPLACEMENT,CONTEXT_NEEDED,0.24502505805664815,ESCALATE,The customer message does not contain enough information to identify the issue.,0.19593137635652563,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
229838,amazonhelp_229838,"@115850 Surprised... Without my consent,  no information,  package returned. Even customer care dnt have any clue.  What's this???",ORDER_MANAGEMENT,DELIVERY_PROOF_FAILURE,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.29 similarity.,0.2945903094455782,True,"Sorry about the delivery issue. Please check the delivery details and carrier information first. If the package or item still cannot be located, support can investigate further."
230865,amazonhelp_230865,Is this kind of too much for a delivery. This is the 6th notification on same order @115850 https://t.co/y3gY1ytgCX,DELIVERY_DELAY,DELIVERY_DELAY,0.5896858996433177,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.2643261461443464,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
231533,amazonhelp_231533,うーん、ブラウザから見てるんだけどPrime ReadingとKindle Unlimitedの区別がつかない…読もうと思うとKindle Unlimitedの10冊の中に入れられちゃうんだよねぇ…どこかにPrime用ボタンとかあるのかな？？？,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 1.00 similarity.,1.0,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
232823,amazonhelp_232823,Amazonさん！！！！？,CONTEXT_NEEDED,CONTEXT_NEEDED,0.5977395925885789,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
232847,amazonhelp_232847,"Contacted close to 15 agents but no resolved issue,40k blocked been 2 months no refund no support @AmazonHelp @115850 @115851",CONTEXT_NEEDED,SUPPORT_ESCALATION,0.99,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.23618398808457197,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
233482,amazonhelp_233482,@AmazonHelp I Was in Payment Page in Net Banking entered Login Details but The Page didn't Load up,ACCOUNT_ACCESS_SECURITY,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.24 similarity.,0.2364967609954463,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
234134,amazonhelp_234134,"Picked up an @115830 delivery with an item missing in the box. This is... new. 

I don't even know how to notify them of that.",DELIVERY_PROOF_FAILURE,PRODUCT_SELLER_ISSUE,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.17).,0.17117350676783544,True,I'm sorry that an item is missing from your delivery. Please check the order and package details. A support representative should review the order and help resolve the missing-item issue.
234536,amazonhelp_234536,@115850 I am actually waiting for this at home! https://t.co/HIhpTvCRlh,CONTEXT_NEEDED,DELIVERY_DELAY,0.29592281531455394,ESCALATE,Intent confidence is too low (0.30).,0.2302620728745462,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
234853,amazonhelp_234853,Olá @117086 estou tendo dificuldade pra cadastrar meu endereço. A minha cidade ganhou novos CEPs e o sistema não tá aceitando. https://t.co/FZI0taaDDM,ACCOUNT_ACCESS_SECURITY,CONTEXT_NEEDED,0.5839727451965135,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2281664358389711,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
235183,amazonhelp_235183,@12026 chimney bought from @115850 on September 1st no installation or any visit by engineer @AmazonHelp https://t.co/LTXSJ2ZK9T,PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.2790820635711277,ESCALATE,The customer message does not contain enough information to identify the issue.,0.23889269596698737,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
238580,amazonhelp_238580,@116928 Por 2a vez me cerraron la cuenta. Tras cambiar la contraseña no me deja entrar. La verdad que me tienen un poco desesperado.,ACCOUNT_ACCESS_SECURITY,CONTEXT_NEEDED,0.7424006207432573,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2183020159010186,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
238625,amazonhelp_238625,"@116316 würde gerne die neuen Funktionen von #Echo test. Aber die App will nicht :(
Bin ich alleine mit dem Problem? https://t.co/Be9yChpgZ1",DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.28 similarity.,0.28380595370634926,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
238783,amazonhelp_238783,"@2600 so it appears I am supposed to use Amazon.fr because I live in Belgium? How can I change the language, like on Amazon.de, pls?",ACCOUNT_ACCESS_SECURITY,CONTEXT_NEEDED,0.29833341308997907,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2649794664161704,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
239499,amazonhelp_239499,"@116313 
アマゾン使った事がないんですが、どうしたらいいですか？ https://t.co/c14bmdNePK",CONTEXT_NEEDED,CONTEXT_NEEDED,0.6141402572800494,ESCALATE,The customer message does not contain enough information to identify the issue.,0.7045032996569852,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
245898,amazonhelp_245898,Y yo que creía que comprar por @AmazonHelp era sencillo ☹️,CONTEXT_NEEDED,CONTEXT_NEEDED,0.6771677026610107,ESCALATE,The customer message does not contain enough information to identify the issue.,0.4807013624216727,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
246435,amazonhelp_246435,"@AmazonHelp 1970s delivery service from amazon! 
*Can’t give time of delivery.
*Cant change to a new delivery address. 
Utter crap!",ORDER_MANAGEMENT,ORDER_MANAGEMENT,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.19).,0.1891320889469313,True,Sorry about the order issue. Please check the current order details and available order-management options. A support representative should review the order and help with the appropriate next step.
246987,amazonhelp_246987,I purchased 10.or mobile at Amazon india. It's poor quality. They are not refunding citing policies. Please help @115851 https://t.co/LUf73Cu0lr,RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.30 similarity.,0.298701006197047,True,"Sorry about the trouble with your order. Please check the order's return or refund options. If the refund or replacement is already in progress, support can review its current status."
248696,amazonhelp_248696,"@115850 
When my product Return and Refund me.
Last 10 day I'm waiting ur person come to defect product collect.
Why delay this ?Shameless",RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.28 similarity.,0.2842649902559004,True,"Sorry about the trouble with your order. Please check the order's return or refund options. If the refund or replacement is already in progress, support can review its current status."
24965,amazonhelp_24965,"Finally got it 
Thank you @115850 @120543 for fastest delivery :') https://t.co/767ixQnlWL",CONTEXT_NEEDED,DELIVERY_DELAY,0.521843598073115,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.29814251402116504,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
25276,amazonhelp_25276,"｢猫はAmazonの箱が好き｣という話を聞いて、我が家でも届いた箱を放置してみたら、やはり入って寛いでた…w
今度毛布敷くね(´ｰ｀) https://t.co/PaFgEda2Xn",CONTEXT_NEEDED,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0000000000000002,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
252847,amazonhelp_252847,"Dear @115850  , worst delivery system. After paying 100 rs more for Prime too, Couldn't receive my order in the given time.",DELIVERY_DELAY,DELIVERY_DELAY,0.44443644067574883,ESCALATE,Intent confidence is too low (0.44).,0.16737615910125356,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
259919,amazonhelp_259919,#JCPenny #Dickies #Amazon  Ordered clothes from all 3 same day about  4 weeks ago #Pennies 2 Days #Dickies 4 #Amazon still hasn't come yet,DELIVERY_DELAY,DELIVERY_DELAY,0.29871176078412964,ESCALATE,Intent confidence is too low (0.30).,0.20796501428801573,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
260805,amazonhelp_260805,For 2nd time in a week @115830 Prime have failed to deliver my order on the next day as promised.Awaiting email reply after complaining.,DELIVERY_DELAY,DELIVERY_DELAY,0.7645247032154947,AUTO-HANDLE,Intent confidence is 0.76 and the strongest historical case has 0.24 similarity.,0.24192829818441192,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
262178,amazonhelp_262178,@AmazonHelp @115821 Please teach delivery people #1 Not drop or throw packages #2 walk a few more feet. AMZL TBA473944365000 #everytime https://t.co/KzhdmNwwOj,DELIVERY_PROOF_FAILURE,DELIVERY_PROOF_FAILURE,0.6108376996308338,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.21799456524933836,True,I'm sorry that there is a problem with your delivery. Please check the delivery details and carrier information. A support representative should investigate the delivery and help with the next step.
268678,amazonhelp_268678,@116618 if I have prime why can’t I watch #TNFonPrimeVideo,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.9014967786381788,AUTO-HANDLE,Intent confidence is 0.90 and the strongest historical case has 0.31 similarity.,0.312179726607422,True,"Sorry about the trouble with your Prime service. Please check your Prime membership and the benefit associated with the order. If the expected Prime benefit was not applied, support can review the membership and order details."
26907,amazonhelp_26907,@AmazonHelp Hi I am not happy at all NO response from @115830 this is not acceptable it’s Racism which I wouldn’t expect from Amazon...... https://t.co/jjAJS8njHt,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.3255901390207851,ESCALATE,Intent confidence is too low (0.33).,0.25535016072983663,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
269145,amazonhelp_269145,"Amazonの神対応に感動した。

#Amazon",CONTEXT_NEEDED,CONTEXT_NEEDED,0.3980824113873093,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
270280,amazonhelp_270280,"Why do I even pay for @115821 if over 50% of my packages don't arrive by the ""guarantee"" date?",PRIME_MEMBERSHIP,DELIVERY_DELAY,0.29655892436458636,ESCALATE,Intent confidence is too low (0.30).,0.2674008685553292,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
271956,amazonhelp_271956,So- @115821 - your ppl keep sending me little stuff in big boxes with a token piece of packaging. #TrainingNeeded https://t.co/Z2KJymzPyN,PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.39851959098463346,ESCALATE,The customer message does not contain enough information to identify the issue.,0.18599857677809167,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
272181,amazonhelp_272181,@115821 @AmazonHelp Website says I received package on 10/2...I haven’t received it. Help! What do I do?,DELIVERY_PROOF_FAILURE,DELIVERY_PROOF_FAILURE,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.37 similarity.,0.3687175180272874,True,"Sorry about the delivery issue. Please check the delivery details and carrier information first. If the package or item still cannot be located, support can investigate further."
272447,amazonhelp_272447,"アマゾンで息子さんの帽子買ったんだけどデカかったwww
折らないとかぶれないwww
チャオズみたい… https://t.co/2Q7rWD7lRA",PRODUCT_SELLER_ISSUE,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0000000000000002,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
273622,amazonhelp_273622,@13889 I own an LG so called smart TV. Totally disappointed that I can't play @115850 prime video as it doesn't support flash,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.7154322425609588,AUTO-HANDLE,Intent confidence is 0.72 and the strongest historical case has 0.26 similarity.,0.25829703164732115,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
273850,amazonhelp_273850,@AmazonHelp I hv ordered one item by using amazon pay balance. But i hvn't received my 15% cashback. Plz solve my prblm,PAYMENT_BILLING_GIFTCARD,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.61 similarity.,0.6109108623860215,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
277600,amazonhelp_277600,. @115830 why do you insist on sending boxes inside other boxes? It's such a waste and happens every time https://t.co/GCF1CQ15aV,CONTEXT_NEEDED,CONTEXT_NEEDED,0.31436672750700245,ESCALATE,The customer message does not contain enough information to identify the issue.,0.29308173064474463,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
279213,amazonhelp_279213,"Just left a rather frustrated feedback post for a @115830 order that never turned up, parcel got left at the @126705 PDO for 3 days.",DELIVERY_DELAY,DELIVERY_DELAY,0.2996124573154897,ESCALATE,Intent confidence is too low (0.30).,0.22353122478292534,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
279516,amazonhelp_279516,"Qu'une chose à dire ! BRAVO @120533 pour votre service client, vous êtes loins devant les autres ! @14147",CONTEXT_NEEDED,CONTEXT_NEEDED,0.6067734793722268,ESCALATE,The customer message does not contain enough information to identify the issue.,0.32999559417613367,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
279673,amazonhelp_279673,It's a sad state of affairs when @115821 @amazonhelp don't care about customer service. Seriously considering never using them again.,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.6056002323616071,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.25945284052615886,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
280122,amazonhelp_280122,Amazon で注文した分のミニスーパーファミコンが到着せず、勝手に返金処理になってて「？？？」と思ったけど、結構な人数が該当してるのか・・・。カスタマーにメールは投げたけど、返事いつ来るんだろ？,RETURN_REFUND_REPLACEMENT,CONTEXT_NEEDED,0.3980824113873093,ESCALATE,The customer message does not contain enough information to identify the issue.,1.0,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
280428,amazonhelp_280428,Couldn’t win the #CutTheCord challenge so ordered my own amazon fire Tv stick @128308 @AmazonHelp ! https://t.co/qBhrq2Qlux,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.26 similarity.,0.2566455157394335,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
280676,amazonhelp_280676,"@115850 How can someone hack into amazon.in account.Change email id, ph no.on top of it my order gets cancelled,paybalance account blocked",ACCOUNT_ACCESS_SECURITY,ACCOUNT_ACCESS_SECURITY,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.26 similarity.,0.25856386800074355,True,"For account access or security issues, please use the official account recovery or security process. If you still cannot access the account or believe it has been compromised, support should review it."
281972,amazonhelp_281972,@115821 u need to get it together with ur customer service. If they can't speak English than they shouldn't take phone calls with customers,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.7178054734751634,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.22498901039031596,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
282160,amazonhelp_282160,"@115850 Hi, who do I contact from your side as yiur system us unable to recognize my phone's IMEI number for exchange. I own a S6 edge",RETURN_REFUND_REPLACEMENT,SUPPORT_ESCALATION,0.410106809804631,ESCALATE,Intent confidence is too low (0.41).,0.32912175506247016,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
282751,amazonhelp_282751,Schon wieder kam das Paket nicht an @124285 @AmazonHelp !!!! Was soll die scheisse dafür bezahlt man also Prime https://t.co/84NcpVpvuF,PRIME_MEMBERSHIP,PRIME_MEMBERSHIP,0.6384308655358212,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.30707245682278406,True,Sorry about the trouble with your Prime membership or benefits. Please check your membership details. A support representative should review the case and help with the appropriate next step.
283504,amazonhelp_283504,@115851 stop outsourcing business to India as they do not deserve to work for such a big brand @AmazonHelp @115850,SUPPORT_ESCALATION,CONTEXT_NEEDED,0.1758440662354978,ESCALATE,The customer message does not contain enough information to identify the issue.,0.23554669656639635,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
283524,amazonhelp_283524,amazonで頼んでたミニスーファミが配送時のミスで返送になったとメールが来てkonozamaってる。,DELIVERY_PROOF_FAILURE,CONTEXT_NEEDED,0.48012703539373663,ESCALATE,No sufficiently similar historical support case was found.,0.0,False,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
284819,amazonhelp_284819,@115850 why there is no COD or exchange available for #Sikkim.. are we not part of India?,ORDER_MANAGEMENT,RETURN_REFUND_REPLACEMENT,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.29 similarity.,0.2899982170085015,True,"Sorry about the trouble with your order. Please check the order's return or refund options. If the refund or replacement is already in progress, support can review its current status."
285629,amazonhelp_285629,I love how I pay for Prime and my package that I really needed in 2 days is going to take over a week to get to me @AmazonHelp 👎🏼👎🏼👎🏼,DELIVERY_DELAY,PRIME_MEMBERSHIP,0.99,ESCALATE,Historical evidence is weak (best similarity: 0.19).,0.1888415017286918,True,Sorry about the trouble with your Prime membership or benefits. Please check your membership details. A support representative should review the case and help with the appropriate next step.
286329,amazonhelp_286329,"@115850 @115821 
Didn't get any resolution from you guys.
U keep deducting money for the same thing. @115850 and @115821 please help.",SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.99,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.22747009807049962,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
288166,amazonhelp_288166,@115850 I need your help in   Amazon delivery,DELIVERY_DELAY,DELIVERY_DELAY,0.44621450260502726,ESCALATE,Intent confidence is too low (0.45).,0.5146457259420437,True,"Sorry that your delivery is delayed. Please check the latest tracking information and the promised delivery date. Since the delivery is overdue, a support representative should review the order and available options."
288179,amazonhelp_288179,@115850 why don't u release name of winner in app,CONTEXT_NEEDED,CONTEXT_NEEDED,0.31171629043428684,ESCALATE,The customer message does not contain enough information to identify the issue.,0.2711261864947958,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
288186,amazonhelp_288186,@115850 WORST CUSTOMER SERVICE. ABSOLUTLY IRRESPONSIBLE AND SHAMELESS,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.9239109243406539,ESCALATE,"The customer is already reporting unsuccessful support interactions, so human review is appropriate.",0.3516162581967117,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
291369,amazonhelp_291369,@AmazonHelp Customer Care Associate is saying we don't have supervisor totally hopeless,SUPPORT_ESCALATION,SUPPORT_ESCALATION,0.587297873755866,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.23773680827304566,True,"I'm sorry you've had trouble getting this resolved. Since previous support interactions have not resolved the issue, a support representative should review the case and provide the appropriate next step."
293742,amazonhelp_293742,Double bought something on Amazon and they won't let me cancel it ... :(,ORDER_MANAGEMENT,ORDER_MANAGEMENT,0.4014369553999491,ESCALATE,Intent confidence is too low (0.40).,0.31445448320763636,True,Sorry about the order issue. Please check the current order details and available order-management options. A support representative should review the order and help with the appropriate next step.
293747,amazonhelp_293747,"@117634 Just noticed this white patch on my #Kindle PW when the background was all clear.

Please assist.

@115850 @AmazonHelp https://t.co/cvBOl4nWet",DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.29 similarity.,0.2941116090814186,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
294347,amazonhelp_294347,@145529 tracking number 962119647 . Been following up since past one week . No one called and no delivery . @115850 order .,DELIVERY_DELAY,DELIVERY_DELAY,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.25 similarity.,0.2539635410072435,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
295371,amazonhelp_295371,Waiting for water to boil doesn't compare to waiting for your Amazon shipment to arrive when it's out for delivery.,DELIVERY_DELAY,DELIVERY_DELAY,0.8607521028978169,AUTO-HANDLE,Intent confidence is 0.86 and the strongest historical case has 0.29 similarity.,0.28920072525274415,True,"Sorry that your delivery is taking longer than expected. Please check the latest tracking information for the order. If the promised delivery date has passed, support can review the delivery status and available options."
299647,amazonhelp_299647,@115821 hi i bought oneplus 5 in exchange scheme by mistake i took 64 gb instead 128 gb with no cost emi on citi plz help to get 128gb,RETURN_REFUND_REPLACEMENT,RETURN_REFUND_REPLACEMENT,0.29371269127786653,ESCALATE,Intent confidence is too low (0.29).,0.25734886278941804,True,Sorry about the trouble with your return or refund. Please check the current order and refund or replacement details. A support representative should review the case and help with the next step.
300566,amazonhelp_300566,@135787  teaches me right for ordering something so amazing from @115821.  No bubblewrap or anything and the cover is ruined… https://t.co/mj55hm4iwX,PRODUCT_SELLER_ISSUE,PRODUCT_SELLER_ISSUE,0.99,ESCALATE,Product or missing-item issues may require order-level review by a support representative.,0.21305698143945492,True,Sorry about the problem with the product or seller. Please check the order and product details. A support representative should review the case and help with the appropriate resolution.
304033,amazonhelp_304033,Have still not got a response for my email @AmazonHelp @115850,SUPPORT_ESCALATION,CONTEXT_NEEDED,0.18337163799476597,ESCALATE,The customer message does not contain enough information to identify the issue.,0.32950855664915607,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
309454,amazonhelp_309454,@AmazonHelp hey i had a prime now package that says it was undeliverable..what does that mean,DELIVERY_DELAY,DELIVERY_PROOF_FAILURE,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.26 similarity.,0.2561379038723027,True,"Sorry about the delivery issue. Please check the delivery details and carrier information first. If the package or item still cannot be located, support can investigate further."
313904,amazonhelp_313904,Fuck @115821 and not delivering my package when I paid for 1 day shipping. That's bullshit,DELIVERY_DELAY,PAYMENT_BILLING_GIFTCARD,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.24 similarity.,0.24196644395683364,True,"Sorry about the payment issue. Please check the payment method and transaction details associated with the order. If the charge still looks incorrect, support can review the transaction."
314232,amazonhelp_314232,@116618 curious to know why last 6 episodes of Suits S6 made unavailable in India since yesterday...Fire stick is not working as well,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.6424874776373565,ESCALATE,Intent confidence is moderate and the strongest historical case is not similar enough.,0.28225639006889647,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the issue continues, a support representative should investigate it."
315756,amazonhelp_315756,What this means is that the great savings advertised is unreliable &amp; @115850 has put no controls in place #AmazonGreatIndianFestival https://t.co/gYCzsXAjaX,CONTEXT_NEEDED,CONTEXT_NEEDED,0.35039978017390283,ESCALATE,The customer message does not contain enough information to identify the issue.,0.24348902844901144,True,Thanks for reaching out. There isn't enough information in the message to confidently determine the issue. A support representative should review the case and assist.
317430,amazonhelp_317430,@115833 what prevents nuisance callers leaving messages on echo now drop in enabled? Or prevents anyone in household picking up message,DIGITAL_TECHNICAL,DIGITAL_TECHNICAL,0.99,AUTO-HANDLE,Intent confidence is 0.99 and the strongest historical case has 0.23 similarity.,0.22810198783098007,True,"Sorry you're having trouble with the digital service. Please check the device or application settings and try the relevant troubleshooting steps. If the problem continues, support can investigate further."
